SISRecID,count,name_com,name_sci,status
22700491,1,Cassin's Kingbird,Tyrannus vociferans,LC
22700497,7,Western Kingbird,Tyrannus verticalis,LC
22700500,1,Scissor-tailed Flycatcher,Tyrannus forficatus,LC
22700503,17,Fork-tailed Flycatcher,Tyrannus savana,LC
22700506,8,Eastern Kingbird,Tyrannus tyrannus,LC
22700516,1,Giant Kingbird,Tyrannus cubensis,EN
22700520,2,Variegated Flycatcher,Empidonomus varius,LC
22700530,1,Sulphury Flycatcher,Tyrannopsis sulphurea,LC
22700533,4,Boat-billed Flycatcher,Megarynchus pitangua,LC
22700536,2,White-ringed Flycatcher,Conopias albovittatus,LC
22700544,1,Yellow-throated Flycatcher,Conopias parvus,LC
22700563,1,NA,NA,NA
22700569,1,Baird's Flycatcher,Myiodynastes bairdii,LC
22700575,3,NA,NA,NA
22700580,1,Sulphur-bellied Flycatcher,Myiodynastes luteiventris,LC
22700583,6,Rusty-margined Flycatcher,Myiozetetes cayanensis,LC
22700586,6,Social Flycatcher,Myiozetetes similis,LC
22700589,1,Grey-capped Flycatcher,Myiozetetes granadensis,LC
22700596,2,Piratic Flycatcher,Legatus leucophaius,LC
22700599,1,Lesser Kiskadee,Philohydor lictor,LC
22700605,24,Great Kiskadee,Pitangus sulphuratus,LC
22700609,1,White-bearded Flycatcher,Phelpsia inornata,LC
22700621,5,NA,NA,NA
22700629,5,Greenish Schiffornis,Schiffornis virescens,LC
22700632,1,White-naped Becard,Xenopsaris albinucha,LC
22700635,1,NA,NA,NA
22700647,2,White-winged Becard,Pachyramphus polychopterus,LC
22700655,1,Black-and-white Becard,Pachyramphus albogriseus,LC
22700667,1,Slaty Becard,Pachyramphus spodiurus,VU
22700670,1,Rose-throated Becard,Pachyramphus aglaiae,LC
22700677,3,Pink-throated Becard,Pachyramphus minor,LC
22700686,1,NA,NA,NA
22700689,2,Masked Tityra,Tityra semifasciata,LC
22700709,2,NA,NA,NA
22700764,7,Peruvian Plantcutter,Phytotoma raimondii,VU
22700767,6,White-tipped Plantcutter,Phytotoma rutila,LC
22700827,1,Kinglet Calyptura,Calyptura cristata,CR
22700847,1,Scimitar-winged Piha,Lipaugus uropygialis,VU
22700856,5,Screaming Piha,Lipaugus vociferans,LC
22700862,1,Cinnamon-vented Piha,Lipaugus lanioides,NT
22700880,1,Plum-throated Cotinga,Cotinga maynana,LC
22700883,1,Purple-breasted Cotinga,Cotinga cotinga,LC
22700886,1,Banded Cotinga,Cotinga maculata,CR
22700894,1,Pompadour Cotinga,Xipholena punicea,LC
22700897,1,White-tailed Cotinga,Xipholena lamellipennis,NT
22700916,1,Bare-necked Fruitcrow,Gymnoderus foetidus,LC
22700928,3,Red-ruffed Fruitcrow,Pyroderus scutatus,LC
22700936,1,Long-wattled Umbrellabird,Cephalopterus penduliger,VU
22700940,1,Amazonian Umbrellabird,Cephalopterus ornatus,LC
22700943,1,Capuchinbird,Perissocephalus tricolor,LC
22700946,5,Three-wattled Bellbird,Procnias tricarunculatus,VU
22700957,1,White Bellbird,Procnias albus,LC
22700971,3,Guianan Cock-of-the-rock,Rupicola rupicola,LC
22700974,6,Andean Cock-of-the-rock,Rupicola peruvianus,LC
22700985,2,Crimson-hooded Manakin,Pipra aureola,LC
22700988,3,Band-tailed Manakin,Pipra fasciicauda,LC
22700991,13,Wire-tailed Manakin,Pipra filicauda,LC
22700994,2,Red-capped Manakin,Ceratopipra mentalis,LC
22701000,3,Red-headed Manakin,Ceratopipra rubrocapilla,LC
22701003,1,Round-tailed Manakin,Ceratopipra chloromeros,LC
22701009,12,White-crowned Manakin,Pseudopipra pipra,LC
22701012,5,Blue-crowned Manakin,Lepidothrix coronata,LC
22701062,1,Cerulean-capped Manakin,Lepidothrix coeruleocapilla,LC
22701068,8,Helmeted Manakin,Antilophia galeata,LC
22701071,7,Long-tailed Manakin,Chiroxiphia linearis,LC
22701074,10,Lance-tailed Manakin,Chiroxiphia lanceolata,LC
22701077,3,Blue-backed Manakin,Chiroxiphia pareola,LC
22701080,4,Yungas Manakin,Chiroxiphia boliviana,LC
22701083,16,Blue Manakin,Chiroxiphia caudata,LC
22701087,3,Golden-winged Manakin,Masius chrysopterus,LC
22701093,1,White-throated Manakin,Corapipo gutturalis,LC
22701096,2,NA,NA,NA
22701103,1,White-collared Manakin,Manacus candei,LC
22701109,21,Golden-collared Manakin,Manacus vitellinus,LC
22701112,10,White-bearded Manakin,Manacus manacus,LC
22701115,1,Fiery-capped Manakin,Machaeropterus pyrocephalus,LC
22701118,1,NA,NA,NA
22701122,4,Club-winged Manakin,Machaeropterus deliciosus,LC
22701125,5,Black Manakin,Xenopipo atronitens,LC
22701140,3,NA,NA,NA
22701155,1,Cinnamon Manakin-tyrant,Neopipo cinnamomea,LC
22701183,1,Pale-bellied Tyrant-manakin,Neopelma pallescens,LC
22701195,1,Dwarf Tyrant-manakin,Tyranneutes stolzmanni,LC
22701220,2,Wing-barred Piprites,Piprites chloris,LC
22701223,1,Fasciated Antshrike,Cymbilaimus lineatus,LC
22701226,1,Bamboo Antshrike,Cymbilaimus sanctaemariae,LC
22701238,2,Large-tailed Antshrike,Mackenziaena leachii,LC
22701251,5,Great Antshrike,Taraba major,LC
22701257,4,Silvery-cheeked Antshrike,Sakesphorus cristatus,LC
22701260,1,NA,NA,NA
22701269,1,Glossy Antshrike,Sakesphorus luctuosus,LC
22701272,1,White-bearded Antshrike,Biatas nigropectus,VU
22701275,5,Barred Antshrike,Thamnophilus doliatus,LC
22701285,1,Bar-crested Antshrike,Thamnophilus multistriatus,LC
22701288,1,NA,NA,NA
22701306,3,Castelnau's Antshrike,Thamnophilus cryptoleucus,NT
22701309,6,White-shouldered Antshrike,Thamnophilus aethiops,LC
22701338,9,Variable Antshrike,Thamnophilus caerulescens,LC
22701352,1,Pearly Antshrike,Megastictus margaritatus,LC
22701355,2,Black Bushbird,Neoctantes niger,LC
22701364,3,Rondonia Bushbird,Clytoctantes atrogularis,VU
22701378,4,Plain Antvireo,Dysithamnus mentalis,LC
22701390,1,White-streaked Antvireo,Dysithamnus leucostictus,LC
22701420,4,Cinereous Antshrike,Thamnomanes caesius,LC
22701423,3,Bluish-slate Antshrike,Thamnomanes schistogynus,LC
22701457,1,Plain-throated Antwren,Isleria hauxwelli,LC
22701463,1,Star-throated Antwren,Rhopias gularis,LC
22701469,1,Checker-throated Antwren,Epinecrophylla fulviventris,LC
22701474,1,White-eyed Antwren,Epinecrophylla leucophthalma,LC
22701479,2,NA,NA,NA
22701489,3,NA,NA,NA
22701499,3,NA,NA,NA
22701511,3,Long-winged Antwren,Myrmotherula longipennis,LC
22701514,1,Salvadori's Antwren,Myrmotherula minor,VU
22701536,2,Grey Antwren,Myrmotherula menetriesii,LC
22701540,4,Leaden Antwren,Myrmotherula assimilis,LC
22701546,3,Stripe-backed Antbird,Myrmorchilus strigilatus,LC
22701555,1,Black-capped Antwren,Herpsilochmus atricapillus,LC
22701558,5,Caatinga Antwren,Herpsilochmus sellowi,LC
22701577,1,Pectoral Antwren,Herpsilochmus pectoralis,VU
22701580,2,Large-billed Antwren,Herpsilochmus longirostris,LC
22701586,2,NA,NA,NA
22701589,1,Dot-winged Antwren,Microrhopias quixensis,LC
22701595,4,NA,NA,NA
22701602,3,NA,NA,NA
22701611,1,Rusty-backed Antwren,Formicivora rufa,LC
22701614,2,Ferruginous Antbird,Drymophila ferruginea,LC
22701623,4,Ochre-rumped Antbird,Drymophila ochropyga,NT
22701669,3,Dusky Antbird,Cercomacroides tyrannina,LC
22701674,1,NA,NA,NA
22701689,2,Manu Antbird,Cercomacra manu,LC
22701692,5,Mato Grosso Antbird,Cercomacra melanaria,LC
22701695,2,NA,NA,NA
22701700,14,White-shouldered Fire-eye,Pyriglena leucoptera,LC
22701703,3,Fringe-backed Fire-eye,Pyriglena atra,EN
22701717,1,White-browed Antbird,Myrmoborus leucophrys,LC
22701720,4,Ash-breasted Antbird,Myrmoborus lugubris,VU
22701723,1,Black-faced Antbird,Myrmoborus myotherinus,LC
22701729,3,NA,NA,NA
22701743,1,Black-and-white Antbird,Myrmochanes hemileucus,LC
22701746,1,Bare-crowned Antbird,Gymnocichla nudiceps,LC
22701749,1,Silvered Antbird,Sclateria naevia,LC
22701752,7,Black-headed Antbird,Percnostola rufifrons,LC
22701776,2,White-lined Antbird,Myrmoborus lophotes,LC
22701786,8,White-bellied Antbird,Myrmeciza longipes,LC
22701789,2,NA,NA,NA
22701798,4,White-bibbed Antbird,Myrmoderus loricatus,LC
22701801,1,Squamate Antbird,Myrmoderus squamosus,LC
22701823,2,Grey-bellied Antbird,Ammonastes pelzelni,LC
22701827,2,NA,NA,NA
22701832,1,Plumbeous Antbird,Myrmelastes hyperythrus,LC
22701835,1,White-shouldered Antbird,Akletos melanoceps,LC
22701838,1,Goeldi's Antbird,Akletos goeldii,LC
22701841,1,Sooty Antbird,Hafferia fortis,LC
22701856,4,White-plumed Antbird,Pithys albifrons,LC
22701859,1,White-masked Antbird,Pithys castaneus,NT
22701869,2,Rufous-throated Antbird,Gymnopithys rufigula,LC
22701890,1,NA,NA,NA
22701895,3,Hairy-crested Antbird,Rhegmatorhina melanosticta,LC
22701901,1,White-breasted Antbird,Rhegmatorhina hoffmannsi,LC
22701904,1,Harlequin Antbird,Rhegmatorhina berlepschi,LC
22701911,5,Spotted Antbird,Hylophylax naevioides,LC
22701914,1,Spot-backed Antbird,Hylophylax naevius,LC
22701945,5,Black-spotted Bare-eye,Phlegopsis nigromaculata,LC
22701971,3,Ocellated Antbird,Phaenostictus mcleannani,LC
22701974,3,Campo Miner,Geositta poeciloptera,VU
22701988,8,Coastal Miner,Geositta peruviana,LC
22701991,1,Puna Miner,Geositta punensis,LC
22701997,1,Creamy-rumped Miner,Geositta isabellina,LC
22702074,2,NA,NA,NA
22702085,1,Long-tailed Cinclodes,Cinclodes pabsti,NT
22702100,1,Dark-bellied Cinclodes,Cinclodes patagonicus,LC
22702103,2,Surf Cinclodes,Cinclodes taczanowskii,LC
22702114,1,White-winged Cinclodes,Cinclodes atacamensis,LC
22702131,1,Wing-banded Hornero,Furnarius figulus,LC
22702135,1,NA,NA,NA
22702144,45,Rufous Hornero,Furnarius rufus,LC
22702147,1,Crested Hornero,Furnarius cristatus,LC
22702153,27,Thorn-tailed Rayadito,Aphrastura spinicauda,LC
22702171,2,NA,NA,NA
22702179,1,Rusty-crowned Tit-spinetail,Leptasthenura pileata,LC
22702266,1,Itatiaia Spinetail,Asthenes moreirae,LC
22702276,1,Chotoy Spinetail,Schoeniophylax phryganophilus,LC
22702284,1,Rufous-capped Spinetail,Synallaxis ruficapilla,LC
22702287,2,Sooty-fronted Spinetail,Synallaxis frontalis,LC
22702301,4,Pale-breasted Spinetail,Synallaxis albescens,LC
22702304,2,Spix's Spinetail,Synallaxis spixi,LC
22702311,1,Dark-breasted Spinetail,Synallaxis albigularis,LC
22702317,1,Pinto's Spinetail,Synallaxis infuscata,EN
22702321,1,Dusky Spinetail,Synallaxis moesta,NT
22702328,1,Cabanis's Spinetail,Synallaxis cabanisi,NT
22702337,1,Grey-bellied Spinetail,Synallaxis cinerascens,LC
22702341,5,White-bellied Spinetail,Mazaria propinqua,LC
22702344,1,Red-shouldered Spinetail,Synallaxis hellmayri,LC
22702354,3,Plain-crowned Spinetail,Synallaxis gujanensis,LC
22702357,1,NA,NA,NA
22702360,3,Ruddy Spinetail,Synallaxis rutilans,LC
22702384,2,NA,NA,NA
22702399,2,Ochre-cheeked Spinetail,Synallaxis scutata,LC
22702435,1,Olive Spinetail,Cranioleuca obsoleta,LC
22702471,2,Yellow-chinned Spinetail,Certhiaxis cinnamomeus,LC
22702487,1,Sharp-billed Canastero,Asthenes pyrrholeuca,LC
22702494,1,Canyon Canastero,Asthenes pudibunda,LC
22702503,1,Cactus Canastero,Pseudasthenes cactorum,LC
22702511,1,Cordilleran Canastero,Asthenes modesta,LC
22702514,4,Cipo Canastero,Asthenes luizae,NT
22702518,2,NA,NA,NA
22702539,1,Dusky-tailed Canastero,Pseudasthenes humicola,LC
22702582,3,Hudson's Canastero,Asthenes hudsoni,NT
22702610,1,Little Thornbird,Phacellodomus sibilatrix,LC
22702642,4,Bay-capped Wren-spinetail,Spartonoica maluroides,NT
22702646,3,Wren-like Rushbird,Phleocryptes melanops,LC
22702649,1,Curve-billed Reedhaunter,Limnornis curvirostris,LC
22702652,7,Straight-billed Reedhaunter,Limnoctites rectirostris,NT
22702661,1,Firewood-gatherer,Anumbius annumbi,LC
22702679,2,Orange-fronted Plushcrown,Metopothrix aurantiaca,LC
22702698,2,Rusty-winged Barbtail,Premnornis guttuliger,LC
22702707,1,Spotted Barbtail,Premnoplex brunnescens,LC
22702719,2,Ruddy Treerunner,Margarornis rubiginosus,LC
22702726,1,Beautiful Treerunner,Margarornis bellulus,NT
22702729,1,Pearled Treerunner,Margarornis squamiger,LC
22702735,1,NA,NA,NA
22702740,2,Brown Cachalote,Pseudoseisura lophotes,LC
22702743,1,White-throated Cachalote,Pseudoseisura gutturalis,LC
22702754,1,Palmcreeper,Berlepschia rikeri,LC
22702774,3,Buff-browed Foliage-gleaner,Syndactyla rufosuperciliata,LC
22702786,1,Scaly-throated Foliage-gleaner,Anabacerthia variegaticeps,LC
22702822,1,NA,NA,NA
22702855,1,Ochre-breasted Foliage-gleaner,Anabacerthia lichtensteini,LC
22702858,2,Buff-fronted Foliage-gleaner,Philydor rufum,LC
22702866,2,Black-capped Foliage-gleaner,Philydor atricapillus,LC
22702869,2,Alagoas Foliage-gleaner,Philydor novaesi,EX
22702872,1,Peruvian Recurvebill,Syndactyla ucayalae,NT
22702890,1,Streak-breasted Treehunter,Thripadectes rufobrunneus,LC
22702896,1,Black-billed Treehunter,Thripadectes melanorhynchus,LC
22702921,1,NA,NA,NA
22702926,3,NA,NA,NA
22702946,2,Chestnut-crowned Foliage-gleaner,Automolus rufipileatus,LC
22702962,4,Tawny-throated Leaftosser,Sclerurus mexicanus,LC
22702965,1,Short-billed Leaftosser,Sclerurus rufigularis,LC
22702972,1,Black-tailed Leaftosser,Sclerurus caudacutus,LC
22702975,4,NA,NA,NA
22702981,1,Sharp-billed Treehunter,Heliobletus contaminatus,LC
22702995,4,NA,NA,NA
22703001,3,Great Xenops,Megaxenops parnaguae,LC
22703004,3,White-throated Treerunner,Pygarrhichas albogularis,LC
22703015,1,Plain-winged Woodcreeper,Dendrocincla turdina,LC
22703023,2,White-chinned Woodcreeper,Dendrocincla merula,LC
22703026,2,Ruddy Woodcreeper,Dendrocincla homochroa,LC
22703040,5,NA,NA,NA
22703043,11,Wedge-billed Woodcreeper,Glyphorynchus spirurus,LC
22703052,3,Cinnamon-throated Woodcreeper,Dendrexetastes rufigula,LC
22703071,1,Moustached Woodcreeper,Xiphocolaptes falcirostris,VU
22703076,1,Great Rufous Woodcreeper,Xiphocolaptes major,LC
22703089,2,Black-banded Woodcreeper,Dendrocolaptes picumnus,LC
22703095,3,Straight-billed Woodcreeper,Dendroplex picus,LC
22703112,1,Striped Woodcreeper,Xiphorhynchus obsoletus,LC
22703118,1,Spix's Woodcreeper,Xiphorhynchus spixii,LC
22703121,1,Elegant Woodcreeper,Xiphorhynchus elegans,LC
22703136,2,Ivory-billed Woodcreeper,Xiphorhynchus flavigaster,LC
22703152,1,Streak-headed Woodcreeper,Lepidocolaptes souleyetii,LC
22703155,8,Narrow-billed Woodcreeper,Lepidocolaptes angustirostris,LC
22703168,6,NA,NA,NA
22703174,1,NA,NA,NA
22703185,3,Red-billed Scythebill,Campylorhamphus trochilirostris,LC
22703191,1,Brown-billed Scythebill,Campylorhamphus pusillus,LC
22703197,1,Rufous-capped Antthrush,Formicarius colma,LC
22703200,1,NA,NA,NA
22703206,1,Black-headed Antthrush,Formicarius nigricapillus,LC
22703218,1,Scalloped Antthrush,Chamaeza turdina,LC
22703237,1,Undulated Antpitta,Grallaria squamigera,LC
22703246,2,Variegated Antpitta,Grallaria varia,LC
22703249,2,Scaled Antpitta,Grallaria guatimalensis,LC
22703292,1,Bicolored Antpitta,Grallaria rufocinerea,VU
22703299,1,Pale-billed Antpitta,Grallaria carrikeri,LC
22703311,1,Rusty-tinged Antpitta,Grallaria przewalskii,VU
22703324,3,NA,NA,NA
22703327,1,Chestnut Antpitta,Grallaria blakei,NT
22703349,2,White-browed Antpitta,Hylopezus ochroleucus,NT
22703355,1,Thrush-like Antpitta,Myrmothera campanisona,LC
22703365,1,NA,NA,NA
22703395,10,NA,NA,NA
22703415,6,Black-cheeked Gnateater,Conopophaga melanops,LC
22703421,3,Chestnut-throated Huet-huet,Pteroptochos castaneus,LC
22703437,9,Chucao Tapaculo,Scelorchilus rubecula,LC
22703446,1,Rusty-belted Tapaculo,Liosceles thoracicus,LC
22703449,1,Collared Crescentchest,Melanopareia torquata,LC
22703463,1,Maranon Crescentchest,Melanopareia maranonica,LC
22703477,1,Stresemann's Bristlefront,Merulaxis stresemanni,CR
22703501,1,Tacarcuna Tapaculo,Scytalopus panamensis,NT
22703510,1,Silvery-fronted Tapaculo,Scytalopus argentifrons,LC
22703524,1,White-browed Tapaculo,Scytalopus superciliaris,LC
22703527,1,Mouse-colored Tapaculo,Scytalopus speluncae,LC
22703531,1,Brasilia Tapaculo,Scytalopus novacapitalis,EN
22703560,1,White-throated Treecreeper,Cormobates leucophaea,LC
22703571,3,White-browed Treecreeper,Climacteris affinis,LC
22703577,4,Brown Treecreeper,Climacteris picumnus,LC
22703591,2,Rufous Treecreeper,Climacteris rufus,LC
22703602,1,Albert's Lyrebird,Menura alberti,NT
22703605,2,Superb Lyrebird,Menura novaehollandiae,LC
22703608,5,Rufous Scrub-bird,Atrichornis rufescens,EN
22703612,1,Noisy Scrub-bird,Atrichornis clamosus,EN
22703621,1,Black-eared Catbird,Ailuroedus melanotis,LC
22703624,2,Green Catbird,Ailuroedus crassirostris,LC
22703644,1,Vogelkop Bowerbird,Amblyornis inornata,LC
22703661,1,Golden Bowerbird,Prionodura newtoniana,LC
22703671,1,Fire-maned Bowerbird,Sericulus bakeri,NT
22703676,1,Regent Bowerbird,Sericulus chrysocephalus,LC
22703679,1,Satin Bowerbird,Ptilonorhynchus violaceus,LC
22703688,1,Spotted Bowerbird,Chlamydera maculata,LC
22703694,4,Great Bowerbird,Chlamydera nuchalis,LC
22703725,15,White-shouldered Fairy-wren,Malurus alboscapulatus,LC
22703728,25,Red-backed Fairy-wren,Malurus melanocephalus,LC
22703732,3,White-winged Fairy-wren,Malurus leucopterus,LC
22703736,27,Superb Fairy-wren,Malurus cyaneus,LC
22703740,1,Splendid Fairy-wren,Malurus splendens,LC
22703744,2,NA,NA,NA
22703748,4,Lovely Fairy-wren,Malurus amabilis,LC
22703752,7,Red-winged Fairy-wren,Malurus elegans,LC
22703756,1,Blue-breasted Fairy-wren,Malurus pulcherrimus,LC
22703760,1,Purple-crowned Fairy-wren,Malurus coronatus,LC
22703772,2,Southern Emu-wren,Stipiturus malachurus,LC
22703776,6,Mallee Emu-wren,Stipiturus mallee,EN
22703783,2,White-throated Grasswren,Amytornis woodwardi,VU
22703786,1,Carpentarian Grasswren,Amytornis dorotheae,VU
22703790,1,NA,NA,NA
22703798,5,NA,NA,NA
22703820,3,NA,NA,NA
22703838,1,Crimson-hooded Myzomela,Myzomela kuehni,LC
22703842,2,Sumba Myzomela,Myzomela dammermani,LC
22703858,1,Scarlet Myzomela,Myzomela sanguinolenta,LC
22703862,1,New Caledonian Myzomela,Myzomela caledonica,LC
22703865,1,Micronesian Myzomela,Myzomela rubratra,LC
22703868,1,Cardinal Myzomela,Myzomela cardinalis,LC
22703871,1,Rotuma Myzomela,Myzomela chermesina,VU
22703898,1,Orange-breasted Myzomela,Myzomela jugularis,LC
22703919,1,Black Honeyeater,Sugomel nigrum,LC
22703952,1,NA,NA,NA
22703955,1,Grey-eared Honeyeater,Lichmera incana,LC
22703972,1,Flame-eared Honeyeater,Lichmera flavicans,LC
22703990,1,Hill-forest Honeyeater,Microptilotis orientalis,LC
22703999,1,Mimic Honeyeater,Microptilotis analogus,LC
22704002,2,Tagula Honeyeater,Microptilotis vicina,LC
22704016,1,Lewin's Honeyeater,Meliphaga lewinii,LC
22704024,1,Streak-breasted Honeyeater,Microptilotis reticulatus,LC
22704046,1,Eungella Honeyeater,Bolemoreus hindwoodi,LC
22704052,1,Yellow-faced Honeyeater,Caligavis chrysops,LC
22704061,6,Singing Honeyeater,Gavicalis virescens,LC
22704070,2,White-eared Honeyeater,Nesoptilotis leucotis,LC
22704076,3,Yellow-tufted Honeyeater,Lichenostomus melanops,LC
22704094,3,Yellow-plumed Honeyeater,Ptilotula ornata,LC
22704097,1,White-plumed Honeyeater,Ptilotula penicillata,LC
22704129,1,NA,NA,NA
22704154,43,Stitchbird,Notiomystis cincta,VU
22704164,1,Marbled Honeyeater,Pycnopygius cinereus,LC
22704176,3,Timor Friarbird,Philemon inornatus,LC
22704200,1,Seram Friarbird,Philemon subcorniculatus,LC
22704204,8,NA,NA,NA
22704227,2,Noisy Friarbird,Philemon corniculatus,LC
22704230,1,New Caledonian Friarbird,Philemon diemenensis,LC
22704248,1,Grey-streaked Honeyeater,Ptiloprora perstriata,LC
22704264,1,Long-bearded Honeyeater,Melionyx princeps,VU
22704276,1,Belford's Honeyeater,Melidectes belfordi,LC
22704317,22,Mao,Gymnomyza samoensis,EN
22704320,1,Crow Honeyeater,Gymnomyza aubryana,CR
22704323,1,Kauai Oo,Moho braccatus,EX
22704361,5,New Holland Honeyeater,Phylidonyris novaehollandiae,LC
22704394,1,Brown-backed Honeyeater,Ramsayornis modestus,LC
22704412,3,Painted Honeyeater,Grantiella picta,VU
22704415,12,Regent Honeyeater,Anthochaera phrygia,CR
22704421,6,Eastern Spinebill,Acanthorhynchus tenuirostris,LC
22704424,1,Western Spinebill,Acanthorhynchus superciliosus,LC
22704427,2,NA,NA,NA
22704430,5,Bell Miner,Manorina melanophrys,LC
22704433,14,Noisy Miner,Manorina melanocephala,LC
22704441,2,Black-eared Miner,Manorina melanotis,EN
22704447,12,New Zealand Bellbird,Anthornis melanura,LC
22704451,4,Spiny-cheeked Honeyeater,Acanthagenys rufogularis,LC
22704454,1,Western Wattlebird,Anthochaera lunulata,LC
22704466,5,Red Wattlebird,Anthochaera carunculata,LC
22704472,10,Tui,Prosthemadera novaeseelandiae,LC
22704484,2,White-fronted Chat,Epthianura albifrons,LC
22704490,6,Spotted Pardalote,Pardalotus punctatus,LC
22704493,3,Forty-spotted Pardalote,Pardalotus quadragintus,EN
22704499,3,Striated Pardalote,Pardalotus striatus,LC
22704502,1,Western Bristlebird,Dasyornis longirostris,EN
22704507,3,Eastern Bristlebird,Dasyornis brachypterus,EN
22704510,3,Rufous Bristlebird,Dasyornis broadbenti,LC
22704516,2,Rockwarbler,Origma solitaria,LC
22704536,1,Yellow-throated Scrubwren,Sericornis citreogularis,LC
22704539,9,White-browed Scrubwren,Sericornis frontalis,LC
22704559,1,Large-billed Scrubwren,Sericornis magnirostra,LC
22704573,1,Buff-faced Scrubwren,Sericornis perspicillatus,LC
22704585,2,Scrubtit,Acanthornis magna,LC
22704630,7,Brown Thornbill,Acanthiza pusilla,LC
22704635,1,Tasmanian Thornbill,Acanthiza ewingii,LC
22704641,1,Western Thornbill,Acanthiza inornata,LC
22704647,1,Yellow-rumped Thornbill,Acanthiza chrysorrhoa,LC
22704650,1,Chestnut-rumped Thornbill,Acanthiza uropygialis,LC
22704656,1,Striated Thornbill,Acanthiza lineata,LC
22704669,1,Green-backed Gerygone,Gerygone chloronota,LC
22704680,1,Fairy Gerygone,Gerygone palpebrosa,LC
22704689,1,Yellow-bellied Gerygone,Gerygone chrysogaster,LC
22704705,2,Golden-bellied Gerygone,Gerygone sulphurea,LC
22704711,1,Rufous-sided Gerygone,Gerygone dorsalis,LC
22704728,2,Brown Gerygone,Gerygone mouki,LC
22704735,7,Grey Gerygone,Gerygone igata,LC
22704745,8,NA,NA,NA
22704761,1,Lesser Ground-robin,Amalocichla incerta,LC
